불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2021-09-12,2021-09-28,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201903023,2019-07-11,3020000,2019-07-24,학생지원팀(ERICA),불용,6,불용품,노후화(성능저하)
2023-09-04,2023-09-27,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201903024,2019-07-11,3020000,2019-07-24,학생지원팀(ERICA),불용,6,불용품,노후화(성능저하)
2020-04-27,2020-05-11,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201503030,2015-10-10,5064000,2015-10-15,학생지원팀(ERICA),불용,5,폐품,고장/파손
2022-03-24,2022-04-08,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201503031,2015-10-10,5064000,2015-10-15,학생지원팀(ERICA),불용,5,폐품,고장/파손
2025-12-13,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M202103033,2021-07-10,5956000,2021-07-17,학생지원팀(ERICA),운용,5,폐품,고장/파손
2019-03-18,2019-04-03,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201503034,2015-07-17,2719000,2015-07-24,학생지원팀(ERICA),불용,5,폐품,고장/파손
2025-09-24,2025-10-19,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M202003035,2020-11-28,2891000,2020-12-01,학생지원팀(ERICA),불용,5,폐품,고장/파손
2023-04-07,2023-04-30,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201903037,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),불용,5,폐품,고장/파손
2025-10-05,2025-10-28,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201903038,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),불용,5,불용품,노후화(성능저하)
2024-03-05,2024-03-21,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201903039,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),불용,5,폐품,고장/파손
2026-01-28,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201903040,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),운용,5,폐품,고장/파손
2024-11-09,2024-11-27,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201903042,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),불용,5,불용품,수리비용과다
2022-12-02,2022-12-17,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201903043,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),불용,5,폐품,고장/파손
2025-12-18,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201903044,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),운용,5,불용품,노후화(성능저하)
2024-12-11,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201903045,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),운용,5,불용품,수리비용과다
2024-03-22,2024-04-12,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201903046,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),불용,5,불용품,수리비용과다
2025-05-03,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201903047,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),운용,5,폐품,고장/파손
2022-03-07,2022-04-04,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201903049,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),불용,5,불용품,수리비용과다
2024-10-21,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201903050,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),운용,5,폐품,고장/파손
2025-10-02,2025-10-27,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201903051,2019-08-18,41072000,2019-09-06,학생지원팀(ERICA),불용,5,불용품,수리비용과다
2025-01-24,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201703052,2017-01-03,2710000,2017-01-10,학생지원팀(ERICA),운용,5,불용품,노후화(성능저하)
2021-03-12,2021-04-08,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201503054,2015-10-08,5416000,2015-10-12,학생지원팀(ERICA),불용,5,폐품,고장/파손
2019-10-11,2019-10-31,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201503055,2015-10-08,5416000,2015-10-12,학생지원팀(ERICA),불용,5,불용품,수리비용과다
2025-01-24,2025-02-08,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M202103057,2021-05-29,5636000,2021-06-03,학생지원팀(ERICA),불용,5,폐품,고장/파손
2022-01-11,2022-02-03,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201903058,2019-12-19,5702000,2019-12-24,학생지원팀(ERICA),불용,5,불용품,노후화(성능저하)
2025-06-01,,badbergjr,박대리,반려,4321150724355228,데스크톱컴퓨터,M201903059,2019-12-19,5702000,2019-12-24,학생지원팀(ERICA),운용,5,불용품,노후화(성능저하)
2024-06-16,2024-07-16,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201903062,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),불용,5,폐품,고장/파손
2025-11-21,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201903063,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),운용,5,불용품,노후화(성능저하)
2023-08-14,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M201903064,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),운용,5,불용품,노후화(성능저하)
2026-02-07,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201903065,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),운용,5,불용품,노후화(성능저하)
2024-01-21,2024-02-14,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201903066,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),불용,5,불용품,노후화(성능저하)
2023-06-10,2023-07-02,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201903067,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),불용,5,불용품,수리비용과다
2024-09-06,2024-09-21,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201903068,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),불용,5,불용품,노후화(성능저하)
2023-08-07,2023-08-21,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201903069,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),불용,5,폐품,고장/파손
2025-10-20,2025-11-18,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201903070,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),불용,5,불용품,노후화(성능저하)
2023-04-08,2023-04-23,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201903071,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),불용,5,불용품,수리비용과다
2024-04-22,2024-05-20,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201903072,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),불용,5,불용품,수리비용과다
2022-10-20,2022-11-07,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201903073,2019-04-08,6612000,2019-04-21,학생지원팀(ERICA),불용,5,불용품,수리비용과다
2023-08-04,2023-09-03,badbergjr,박대리,확정,4321190224407366,액정모니터,M201603087,2016-09-17,1048000,2016-09-21,학생지원팀(ERICA),불용,5,폐품,고장/파손
2022-12-31,2023-01-28,badbergjr,박대리,확정,4321190224407366,액정모니터,M201803090,2018-10-09,1068000,2018-10-15,학생지원팀(ERICA),불용,5,폐품,고장/파손
2024-01-08,2024-02-02,badbergjr,박대리,확정,4321190224407366,액정모니터,M201803091,2018-10-09,1068000,2018-10-15,학생지원팀(ERICA),불용,5,폐품,고장/파손
2025-06-09,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201803094,2018-06-27,539000,2018-07-03,학생지원팀(ERICA),운용,5,폐품,고장/파손
2026-01-27,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201503097,2015-05-25,1042000,2015-05-28,학생지원팀(ERICA),운용,5,불용품,노후화(성능저하)
2022-03-10,2022-04-06,badbergjr,박대리,확정,4321190224407366,액정모니터,M201603100,2016-05-03,990000,2016-05-08,학생지원팀(ERICA),불용,5,불용품,노후화(성능저하)
2023-10-13,2023-10-31,badbergjr,박대리,확정,4321190224407366,액정모니터,M201603101,2016-05-03,990000,2016-05-08,학생지원팀(ERICA),불용,5,불용품,노후화(성능저하)
2025-08-27,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201503104,2015-12-20,489000,2015-12-27,학생지원팀(ERICA),운용,5,불용품,수리비용과다
2026-01-03,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201503108,2015-09-13,528000,2015-09-20,학생지원팀(ERICA),운용,5,불용품,노후화(성능저하)
2022-03-15,2022-03-31,badbergjr,박대리,확정,4321190224407366,액정모니터,M201503110,2015-07-18,522000,2015-07-21,학생지원팀(ERICA),불용,5,불용품,수리비용과다
2024-11-16,,badbergjr,박대리,대기,4321210523858386,레이저프린터,M201503112,2015-02-10,6970000,2015-02-15,학생지원팀(ERICA),운용,6,불용품,수리비용과다
2021-02-04,2021-02-23,badbergjr,박대리,확정,4321210523858386,레이저프린터,M201503113,2015-02-10,6970000,2015-02-15,학생지원팀(ERICA),불용,6,불용품,노후화(성능저하)
2023-01-20,2023-02-19,badbergjr,박대리,확정,4321210523858386,레이저프린터,M202203114,2022-10-01,7570000,2022-10-07,학생지원팀(ERICA),불용,6,신품,활용부서부재
2024-05-11,2024-05-31,badbergjr,박대리,확정,4321171124204348,스캐너,M201803116,2018-03-02,11388000,2018-03-08,학생지원팀(ERICA),불용,6,불용품,노후화(성능저하)
2025-09-25,2025-10-22,badbergjr,박대리,확정,4321171124204348,스캐너,M201803117,2018-03-02,11388000,2018-03-08,학생지원팀(ERICA),불용,6,불용품,노후화(성능저하)
2024-12-19,,badbergjr,박대리,대기,4322260923908131,네트워크라우터,M201603120,2016-04-09,574000,2016-04-15,학생지원팀(ERICA),운용,9,불용품,노후화(성능저하)
2025-10-15,,badbergjr,박대리,대기,4322260923908131,네트워크라우터,M201503122,2015-08-02,1120000,2015-08-08,학생지원팀(ERICA),운용,9,불용품,노후화(성능저하)
2025-05-16,,badbergjr,박대리,대기,4322260923908131,네트워크라우터,M201503123,2015-08-02,1120000,2015-08-08,학생지원팀(ERICA),운용,9,불용품,노후화(성능저하)
2019-10-14,2019-11-01,badbergjr,박대리,확정,4320180323809899,하드디스크드라이브,M201603128,2016-02-10,10944000,2016-02-16,학생지원팀(ERICA),불용,7,불용품,수리비용과다
2019-10-05,2019-10-20,badbergjr,박대리,확정,4320180323809899,하드디스크드라이브,M201603129,2016-02-10,10944000,2016-02-16,학생지원팀(ERICA),불용,7,불용품,노후화(성능저하)
2024-09-03,2024-09-18,badbergjr,박대리,확정,4320180323809899,하드디스크드라이브,M201903133,2019-07-12,10970000,2019-07-17,학생지원팀(ERICA),불용,7,폐품,고장/파손
2020-10-24,,badbergjr,박대리,반려,4320180323809899,하드디스크드라이브,M201603134,2016-03-26,10746000,2016-04-02,학생지원팀(ERICA),운용,7,폐품,고장/파손
2021-12-14,2022-01-12,badbergjr,박대리,확정,4320180323809899,하드디스크드라이브,M201603135,2016-03-26,10746000,2016-04-02,학생지원팀(ERICA),불용,7,불용품,수리비용과다
2019-11-16,2019-12-09,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201903138,2019-06-06,933000,2019-06-13,학생지원팀(ERICA),불용,10,신품,활용부서부재
2017-08-10,2017-09-07,badbergjr,박대리,확정,5610170325114372,책상,M201703147,2017-02-04,90600000,2017-02-16,학생지원팀(ERICA),불용,9,중고품,구형화
2025-07-22,2025-08-09,badbergjr,박대리,확정,5610170325114372,책상,M201703150,2017-02-04,90600000,2017-02-16,학생지원팀(ERICA),불용,9,불용품,수리비용과다
2017-07-01,2017-07-19,badbergjr,박대리,확정,5610170325114372,책상,M201703161,2017-01-02,17979000,2017-01-06,학생지원팀(ERICA),불용,9,신품,구형화
2025-08-06,2025-08-30,badbergjr,박대리,확정,5610170325114372,책상,M201503165,2015-06-24,89040000,2015-07-09,학생지원팀(ERICA),불용,9,폐품,고장/파손
2025-09-02,,badbergjr,박대리,대기,5610170325114372,책상,M201503177,2015-06-24,89040000,2015-07-09,학생지원팀(ERICA),운용,9,폐품,고장/파손
2025-02-13,,badbergjr,박대리,반려,5610170325114372,책상,M201603218,2016-10-23,50056000,2016-11-10,학생지원팀(ERICA),운용,9,폐품,고장/파손
2020-10-15,2020-11-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201903226,2019-11-11,1170000,2019-11-22,학생지원팀(ERICA),불용,8,신품,구형화
2024-02-15,2024-03-16,badbergjr,박대리,확정,5611210224128496,작업용의자,M201903229,2019-11-11,1170000,2019-11-22,학생지원팀(ERICA),불용,8,폐품,고장/파손
2025-05-19,2025-06-15,badbergjr,박대리,확정,5611210224128496,작업용의자,M201803244,2018-12-26,1530000,2019-01-05,학생지원팀(ERICA),불용,8,폐품,고장/파손
2025-07-11,,badbergjr,박대리,반려,5611210224128496,작업용의자,M201803246,2018-12-26,1530000,2019-01-05,학생지원팀(ERICA),운용,8,폐품,고장/파손
2026-02-08,2026-02-08,badbergjr,박대리,확정,5611210224128496,작업용의자,M201803250,2018-12-26,1530000,2019-01-05,학생지원팀(ERICA),불용,8,폐품,고장/파손
2023-09-13,2023-10-10,badbergjr,박대리,확정,5611210224128496,작업용의자,M201903254,2019-03-19,1358000,2019-03-26,학생지원팀(ERICA),불용,8,불용품,노후화(성능저하)
2019-09-15,2019-10-11,badbergjr,박대리,확정,5611210224128496,작업용의자,M201903263,2019-03-19,1358000,2019-03-26,학생지원팀(ERICA),불용,8,중고품,활용부서부재
2024-09-16,2024-10-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201503268,2015-05-17,282000,2015-05-23,학생지원팀(ERICA),불용,8,불용품,수리비용과다
2023-11-03,2023-11-21,badbergjr,박대리,확정,5611210224128496,작업용의자,M201503269,2015-05-17,282000,2015-05-23,학생지원팀(ERICA),불용,8,불용품,수리비용과다
2023-06-24,2023-07-11,badbergjr,박대리,확정,5611210224128496,작업용의자,M201503270,2015-05-17,282000,2015-05-23,학생지원팀(ERICA),불용,8,폐품,고장/파손
2025-08-01,2025-08-19,badbergjr,박대리,확정,5611210224128496,작업용의자,M201703274,2017-06-25,96000,2017-07-02,학생지원팀(ERICA),불용,8,폐품,고장/파손
2019-02-20,2019-03-17,badbergjr,박대리,확정,5611210824917370,책상용콤비의자,M201803289,2018-04-21,473000,2018-04-24,학생지원팀(ERICA),불용,10,중고품,구형화
2025-11-23,,badbergjr,박대리,대기,5612179825616834,칠판보조장,M201603293,2016-04-25,10574000,2016-05-01,학생지원팀(ERICA),반납,7,중고품,활용부서부재
2025-01-07,,badbergjr,박대리,대기,4411191125460962,인터랙티브화이트보드및액세서리,M201603304,2016-10-09,49922000,2016-10-12,학생지원팀(ERICA),운용,7,불용품,노후화(성능저하)
2021-12-02,2021-12-16,badbergjr,박대리,확정,4411191125460962,인터랙티브화이트보드및액세서리,M201603305,2016-10-09,49922000,2016-10-12,학생지원팀(ERICA),불용,7,폐품,고장/파손
2025-01-09,2025-02-03,badbergjr,박대리,확정,4411191125460962,인터랙티브화이트보드및액세서리,M201703308,2017-07-16,47414000,2017-07-21,학생지원팀(ERICA),불용,7,폐품,고장/파손
2023-07-21,2023-08-18,badbergjr,박대리,확정,4411191125460962,인터랙티브화이트보드및액세서리,M201703309,2017-07-16,47414000,2017-07-21,학생지원팀(ERICA),불용,7,불용품,노후화(성능저하)
2025-08-04,,badbergjr,박대리,대기,4411191125460962,인터랙티브화이트보드및액세서리,M201803312,2018-03-03,24222000,2018-03-10,학생지원팀(ERICA),운용,7,불용품,노후화(성능저하)
2025-04-27,2025-05-17,badbergjr,박대리,확정,4411191125460962,인터랙티브화이트보드및액세서리,M201603313,2016-09-25,24081000,2016-09-28,학생지원팀(ERICA),불용,7,폐품,고장/파손
2022-04-06,2022-04-25,badbergjr,박대리,확정,4512150425468676,디지털카메라,M201503315,2015-05-23,2895000,2015-05-26,학생지원팀(ERICA),불용,8,폐품,고장/파손
2021-09-15,2021-10-04,badbergjr,박대리,확정,4512150425468676,디지털카메라,M201603317,2016-05-25,3039000,2016-05-31,학생지원팀(ERICA),불용,8,불용품,노후화(성능저하)
2024-09-29,2024-10-22,badbergjr,박대리,확정,4410150325652906,다기능복사기,M201503319,2015-01-07,428000,2015-01-13,학생지원팀(ERICA),불용,8,폐품,고장/파손
2025-02-06,,badbergjr,박대리,대기,4410150325652906,다기능복사기,M201603322,2016-03-20,910000,2016-03-26,학생지원팀(ERICA),운용,8,불용품,노후화(성능저하)
2024-10-05,,badbergjr,박대리,대기,4410150325652906,다기능복사기,M201603327,2016-10-01,924000,2016-10-07,학생지원팀(ERICA),운용,8,불용품,수리비용과다
2024-05-27,2024-06-16,badbergjr,박대리,확정,4016160225676461,공기청정기,M201603328,2016-12-11,1632000,2016-12-18,학생지원팀(ERICA),불용,9,폐품,고장/파손
2023-04-06,2023-05-06,badbergjr,박대리,확정,4016160225676461,공기청정기,M201603329,2016-12-11,1632000,2016-12-18,학생지원팀(ERICA),불용,9,폐품,고장/파손
2024-09-24,2024-09-24,badbergjr,박대리,확정,4323290225461942,통신서버소프트웨어,M201803330,2018-09-08,60000000,2018-10-04,시설팀(ERICA),불용,6,폐품,내구연한 경과(노후화)
2024-07-26,2024-07-26,badbergjr,박대리,확정,4323290225461942,통신서버소프트웨어,M201803331,2018-07-07,60000000,2018-08-10,시설팀(ERICA),불용,6,폐품,내구연한 경과(노후화)
2022-05-02,2022-05-02,badbergjr,박대리,확정,4323290225461942,통신서버소프트웨어,M201603332,2016-03-26,60000000,2016-05-08,학생지원팀(ERICA),불용,6,폐품,내구연한 경과(노후화)
